sg4622@nittany.edu,ECON101,1,1,79
jl3236@nittany.edu,ECON101,2,1,66
kh1826@nittany.edu,PHYS214,1,1,71
me2596@nittany.edu,MATH231,1,1,89
jl9851@nittany.edu,STAT414,1,1,83
sw7724@nittany.edu,MATH231,2,1,83
kh5883@nittany.edu,CSE543,2,1,61
mn2842@nittany.edu,CMPEN331,1,1,80
mt7911@nittany.edu,CMPSC465,1,1,82
pf6936@nittany.edu,IST128,2,1,62
mc8336@nittany.edu,CMPEN441,2,1,65
mv1311@nittany.edu,CHEM112,1,1,83
kk2666@nittany.edu,CMPSC497,1,1,97
ok7520@nittany.edu,IST558,2,1,70
mt3151@nittany.edu,CHEM111,2,1,95
lb8326@nittany.edu,CMPEN441,1,1,87
lh1031@nittany.edu,CMPSC132,1,1,66
mn1239@nittany.edu,PHYS211,2,1,68
ka1472@nittany.edu,CMPSC475,2,1,99
tt1799@nittany.edu,CMPSC131,2,1,68
mr5565@nittany.edu,EE311,2,1,64
ma6036@nittany.edu,DS120,1,1,100
mr9406@nittany.edu,CMPEN411,2,1,96
os4077@nittany.edu,CMPSC131,2,1,76
mi6642@nittany.edu,PHYS213,2,1,92
mj1523@nittany.edu,CMPEN351,2,1,85
pw7815@nittany.edu,CMPSC475,2,1,89
jo5683@nittany.edu,STAT319,1,1,81
kl1348@nittany.edu,CMPSC497,2,1,80
ns2358@nittany.edu,CMPSC465,1,1,85
vr4622@nittany.edu,MATH231,1,1,60
mk1572@nittany.edu,ECON102,1,1,91
ts5040@nittany.edu,IST558,2,1,75
mj1117@nittany.edu,ECON101,1,1,73
kp5214@nittany.edu,STAT415,2,1,96
me4221@nittany.edu,MATH231,2,1,93
lh8743@nittany.edu,EE211,2,1,76
ka6770@nittany.edu,EE352,2,1,87
wa5135@nittany.edu,CHEM112,2,1,69
la7071@nittany.edu,DS220,2,1,82
kl9753@nittany.edu,CHEM110,2,1,65
jh3336@nittany.edu,CMPEN362,1,1,68
sb1972@nittany.edu,IST110,2,1,99
kb3574@nittany.edu,MATH230,1,1,61
lv3076@nittany.edu,PHYS211,2,1,91
mt4811@nittany.edu,CMPEN431,2,1,88
zp7831@nittany.edu,STAT318,1,1,93
mr1020@nittany.edu,CMPSC465,2,1,93
ws6593@nittany.edu,CMPSC465,2,1,90
lw8769@nittany.edu,PHYS211,2,1,63
ms6765@nittany.edu,CHEM112,1,1,61
mj9606@nittany.edu,IST558,1,1,80
jc4011@nittany.edu,ECON101,1,1,93
mj5224@nittany.edu,STAT415,1,1,90
jz6925@nittany.edu,CMPEN411,2,1,68
vo6259@nittany.edu,CSE543,2,1,67
ks3998@nittany.edu,CMPEN362,1,1,62
mt3231@nittany.edu,IST558,2,1,93
ws8716@nittany.edu,MATH231,1,1,66
md7627@nittany.edu,DS220,1,1,86
th2610@nittany.edu,CSE583,2,1,89
mh8661@nittany.edu,ECON102,1,1,76
vk8864@nittany.edu,IST558,2,1,85
mh3437@nittany.edu,EE311,1,1,84
ww9231@nittany.edu,PHYS211,2,1,74
mk1676@nittany.edu,EE311,1,1,99
ub9586@nittany.edu,MATH141,2,1,73
lh6961@nittany.edu,STAT415,2,1,82
kf5693@nittany.edu,IST128,1,1,77
sb2082@nittany.edu,CHEM112,1,1,93
mn2870@nittany.edu,IST110,2,1,74
ug5112@nittany.edu,CMPEN454,1,1,75
tk1529@nittany.edu,EE211,1,1,81
ib2806@nittany.edu,EE320,1,1,86
os7226@nittany.edu,PHYS214,2,1,88
ne9599@nittany.edu,CHEM112,1,1,86
vg5084@nittany.edu,CMPEN331,2,1,82
mr5670@nittany.edu,CMPSC431W,1,1,96
km6416@nittany.edu,ECON101,2,1,74
sj7472@nittany.edu,EE211,1,1,74
wr1679@nittany.edu,EE320,2,1,65
mr8602@nittany.edu,CMPEN351,2,1,86
ma8046@nittany.edu,CMPEN454,2,1,81
mg1007@nittany.edu,EE320,1,1,91
lh3004@nittany.edu,STAT415,2,1,92
zr6066@nittany.edu,EE340,1,1,72
jg5906@nittany.edu,MATH141,1,1,64
ok5696@nittany.edu,MATH141,2,1,90
mw5391@nittany.edu,CMPSC132,1,1,93
sm5970@nittany.edu,CMPSC131,1,1,92
mn6897@nittany.edu,CMPEN431,1,1,64
rm8553@nittany.edu,CMPSC311,2,1,78
jl5459@nittany.edu,CMPEN362,2,1,80
ml1743@nittany.edu,PHYS213,1,1,78
ph1773@nittany.edu,STAT318,2,1,76
ma8953@nittany.edu,ECON201,1,1,98
pp2997@nittany.edu,CMPSC221,1,1,70
vk7408@nittany.edu,PHYS212,1,1,84
ro9937@nittany.edu,ECON102,1,1,95
tf2405@nittany.edu,CMPSC431W,1,1,100
pm3642@nittany.edu,CMPSC465,2,1,94
kr9949@nittany.edu,MATH231,2,1,64
mt2086@nittany.edu,CMPEN362,1,1,63
tw6502@nittany.edu,PHYS211,2,1,77
ol7450@nittany.edu,CMPEN270,2,1,77
jw6319@nittany.edu,CMPSC431W,1,1,76
ok8829@nittany.edu,EE210,2,1,83
ps1087@nittany.edu,EE210,1,1,84
mp7952@nittany.edu,CMPEN454,1,1,86
sm5549@nittany.edu,STAT415,2,1,69
td2477@nittany.edu,EE210,2,1,82
sm8842@nittany.edu,CMPSC360,2,1,98
jp5962@nittany.edu,ECON102,2,1,86
mg1791@nittany.edu,EE311,2,1,95
sg1979@nittany.edu,ECON102,2,1,63
lo3428@nittany.edu,IST128,2,1,76
ml7753@nittany.edu,CMPEN454,2,1,61
js3927@nittany.edu,CSE543,2,1,65
me9897@nittany.edu,CMPSC221,2,1,60
mb5390@nittany.edu,CMPSC431W,2,1,76
sg4417@nittany.edu,MATH141,1,1,96
lt7103@nittany.edu,CSE583,1,1,69
pt3035@nittany.edu,STAT414,2,1,86
wc1418@nittany.edu,PHYS211,1,1,92
mm2047@nittany.edu,CMPEN270,1,1,60
ma4242@nittany.edu,EE353,2,1,97
jn3590@nittany.edu,MATH141,1,1,80
mh4972@nittany.edu,CMPSC475,1,1,98
jh3004@nittany.edu,CHEM112,1,1,82
sp7638@nittany.edu,CMPSC465,2,1,63
vn4576@nittany.edu,CMPEN441,2,1,94
mj2446@nittany.edu,CHEM111,2,1,74
mh9005@nittany.edu,CSE543,2,1,96
mp5777@nittany.edu,EE210,1,1,83
mj1886@nittany.edu,MATH141,2,1,80
mp5980@nittany.edu,PHYS211,2,1,79
mr7087@nittany.edu,CHEM110,2,1,69
kk1267@nittany.edu,EE320,1,1,62
jm7206@nittany.edu,CMPSC497,1,1,91
mm8916@nittany.edu,EE212,1,1,72
jr1301@nittany.edu,CHEM111,1,1,85
rq8420@nittany.edu,CMPEN362,1,1,90
tf8025@nittany.edu,CMPSC221,1,1,74
ob6043@nittany.edu,IST558,1,1,60
jd3188@nittany.edu,PHYS214,2,1,71
nb5135@nittany.edu,CMPEN454,2,1,81
js4888@nittany.edu,STAT415,2,1,81
mt1283@nittany.edu,STAT415,2,1,96
tb4699@nittany.edu,EE353,1,1,76
jf5072@nittany.edu,EE340,2,1,67
mj8109@nittany.edu,EE352,1,1,66
sl8096@nittany.edu,CHEM110,2,1,96
wg1476@nittany.edu,IST128,2,1,96
lb1184@nittany.edu,STAT319,1,1,91
kw1043@nittany.edu,CMPEN411,2,1,78
ld4137@nittany.edu,CMPSC431W,2,1,75
nb2686@nittany.edu,CMPEN411,1,1,87
rk8121@nittany.edu,EE320,2,1,60
vp6083@nittany.edu,DS120,1,1,60
mb7672@nittany.edu,MATH140,2,1,92
rh9618@nittany.edu,EE352,1,1,83
lw7685@nittany.edu,MATH230,2,1,93
me6698@nittany.edu,STAT415,2,1,70
mp7693@nittany.edu,CMPSC465,1,1,61
us6442@nittany.edu,CMPSC475,2,1,82
ma9983@nittany.edu,MATH140,2,1,76
mk7105@nittany.edu,CMPSC132,1,1,91
ma3822@nittany.edu,MATH141,2,1,90
vy1999@nittany.edu,STAT319,2,1,92
lw8160@nittany.edu,EE311,2,1,83
nm4783@nittany.edu,IST558,1,1,87
nb4212@nittany.edu,STAT319,2,1,72
ms9882@nittany.edu,EE340,2,1,98
mk2377@nittany.edu,CMPSC448,1,1,88
rw1366@nittany.edu,ECON102,2,1,93
mr5319@nittany.edu,CMPEN441,1,1,98
kz9097@nittany.edu,IST110,2,1,64
ml7288@nittany.edu,IST128,1,1,87
jd5932@nittany.edu,CMPSC311,1,1,71
lk1182@nittany.edu,EE210,1,1,92
jk1331@nittany.edu,EE353,1,1,95
jw9436@nittany.edu,STAT415,2,1,97
zw5425@nittany.edu,CMPEN454,2,1,63
jk5021@nittany.edu,CMPSC465,1,1,68
mn1003@nittany.edu,EE311,2,1,89
ph8799@nittany.edu,EE311,1,1,98
jl8774@nittany.edu,CMPEN351,1,1,69
mj7408@nittany.edu,CMPEN351,2,1,67
ns6501@nittany.edu,CSE543,1,1,80
lr5589@nittany.edu,EE311,2,1,83
me5409@nittany.edu,CMPSC431W,1,1,99
mc9096@nittany.edu,CHEM110,2,1,60
jk4116@nittany.edu,CHEM110,1,1,65
kb9285@nittany.edu,STAT414,2,1,84
kq6968@nittany.edu,MATH231,1,1,89
mj6957@nittany.edu,CMPEN454,2,1,92
tp4444@nittany.edu,CMPSC221,1,1,81
me6706@nittany.edu,CMPEN270,1,1,72
kb8171@nittany.edu,IST110,2,1,86
sr6321@nittany.edu,EE210,1,1,84
jh1737@nittany.edu,STAT319,2,1,100
sp1616@nittany.edu,CSE583,2,1,66
pm4249@nittany.edu,MATH140,1,1,67
tl1139@nittany.edu,DS220,2,1,90
im1645@nittany.edu,CMPSC475,2,1,92
sd6073@nittany.edu,CMPEN351,2,1,87
po7371@nittany.edu,CMPSC448,1,1,96
wo4044@nittany.edu,CMPSC465,1,1,92
mc4662@nittany.edu,ECON201,1,1,95
mm9624@nittany.edu,CHEM110,2,1,93
nb6183@nittany.edu,CMPSC475,1,1,71
mm4674@nittany.edu,EE353,1,1,63
vh5298@nittany.edu,EE210,2,1,99
mi2648@nittany.edu,CMPSC465,2,1,96
js3229@nittany.edu,CMPEN331,2,1,81
mt2801@nittany.edu,EE210,1,1,68
oh9599@nittany.edu,EE330,2,1,64
jb9306@nittany.edu,CHEM112,2,1,94
jc1462@nittany.edu,CMPSC431W,2,1,63
ks1926@nittany.edu,CMPSC311,2,1,92
sb5646@nittany.edu,CMPEN362,2,1,86
mr3116@nittany.edu,CHEM111,2,1,86
sn9491@nittany.edu,EE311,2,1,61
mg7684@nittany.edu,CHEM111,1,1,60
or2228@nittany.edu,STAT414,1,1,74
md6611@nittany.edu,CMPEN331,1,1,68
jk4027@nittany.edu,DS120,1,1,71
kd4323@nittany.edu,CMPSC475,2,1,61
mo4621@nittany.edu,STAT319,1,1,82
mg4093@nittany.edu,CSE543,1,1,87
nm3617@nittany.edu,STAT414,2,1,75
sr9640@nittany.edu,EE330,1,1,78
mw6081@nittany.edu,CSE583,2,1,75
lt8326@nittany.edu,PHYS211,1,1,77
mb8575@nittany.edu,CMPSC497,2,1,66
sc6597@nittany.edu,CMPEN431,1,1,71
ma8535@nittany.edu,CMPEN331,1,1,92
mb5410@nittany.edu,MATH141,2,1,98
tb1810@nittany.edu,EE210,2,1,82
jg7835@nittany.edu,CMPEN454,1,1,96
yc8409@nittany.edu,DS220,1,1,79
nl1189@nittany.edu,CMPSC465,2,1,80
mg8396@nittany.edu,CMPSC475,2,1,99
ta4214@nittany.edu,EE340,2,1,62
jc9373@nittany.edu,PHYS211,1,1,98
mr3131@nittany.edu,EE210,1,1,93
mj9296@nittany.edu,EE212,2,1,83
lm8503@nittany.edu,CMPSC131,2,1,89
mt6337@nittany.edu,ECON201,2,1,94
mo2344@nittany.edu,ECON201,2,1,87
ml8317@nittany.edu,MATH141,1,1,100
mg7641@nittany.edu,CMPEN362,1,1,80
ll6444@nittany.edu,MATH141,1,1,69
md1308@nittany.edu,CMPEN362,1,1,62
jd5592@nittany.edu,CMPSC360,2,1,71
sk9053@nittany.edu,MATH141,1,1,97
mt1262@nittany.edu,CHEM110,2,1,60
mm6682@nittany.edu,CMPSC131,2,1,98
nw3340@nittany.edu,IST558,1,1,78
td2308@nittany.edu,CMPSC431W,2,1,65
jw3297@nittany.edu,CMPSC497,1,1,92
sp1402@nittany.edu,CMPSC221,1,1,99
ml5796@nittany.edu,MATH141,1,1,90
kc1302@nittany.edu,DS120,2,1,91
ld9084@nittany.edu,CHEM112,2,1,70
oc9232@nittany.edu,IST128,2,1,62
ma9716@nittany.edu,EE340,1,1,85
jh2181@nittany.edu,MATH231,1,1,76
md7018@nittany.edu,CMPEN454,1,1,89
rm1496@nittany.edu,CMPEN454,2,1,97
og7528@nittany.edu,CMPSC475,1,1,77
ma8013@nittany.edu,CMPEN351,2,1,72
kk5103@nittany.edu,CMPEN411,2,1,66
jj6204@nittany.edu,CHEM111,1,1,71
lh7203@nittany.edu,CMPEN431,1,1,99
lr4974@nittany.edu,EE330,2,1,78
rr1861@nittany.edu,EE340,2,1,77
xb9185@nittany.edu,CMPSC221,1,1,61
mb2685@nittany.edu,STAT319,1,1,94
ms6799@nittany.edu,PHYS214,2,1,60
lm1111@nittany.edu,EE353,2,1,71
ja2479@nittany.edu,EE212,2,1,66
zo2385@nittany.edu,EE320,2,1,76
lr8600@nittany.edu,EE212,1,1,87
kt2960@nittany.edu,ECON102,1,1,86
lh7173@nittany.edu,CMPSC448,1,1,60
mj8696@nittany.edu,CMPEN270,2,1,83
mo9119@nittany.edu,CHEM112,1,1,66
mr4981@nittany.edu,STAT319,1,1,65
rr3451@nittany.edu,CMPEN411,1,1,65
se2637@nittany.edu,EE211,2,1,85
jm7044@nittany.edu,MATH231,1,1,62
zg1956@nittany.edu,DS220,2,1,98
mt7486@nittany.edu,CHEM112,1,1,82
kh5965@nittany.edu,DS220,1,1,85
rt4621@nittany.edu,CMPSC132,1,1,82
jr8895@nittany.edu,CMPEN454,1,1,92
mc3632@nittany.edu,EE311,1,1,73
oc9673@nittany.edu,ECON201,2,1,92
pp1292@nittany.edu,CMPSC132,2,1,97
sr8161@nittany.edu,MATH141,1,1,67
mb3501@nittany.edu,PHYS214,2,1,94
mt2330@nittany.edu,EE211,2,1,92
ss2791@nittany.edu,EE210,2,1,79
lt1060@nittany.edu,ECON201,1,1,71
mm9332@nittany.edu,STAT318,2,1,87
mk2051@nittany.edu,CMPSC311,1,1,97
jk9270@nittany.edu,CSE583,1,1,78
lc9556@nittany.edu,CMPSC131,2,1,100
js1332@nittany.edu,MATH231,1,1,73
ss5447@nittany.edu,MATH140,2,1,62
ma2722@nittany.edu,PHYS213,2,1,87
sw9710@nittany.edu,CHEM111,1,1,94
sm6158@nittany.edu,DS120,2,1,64
ml5064@nittany.edu,EE340,1,1,96
kh1154@nittany.edu,ECON101,2,1,93
kt5956@nittany.edu,CMPSC497,2,1,83
kr9918@nittany.edu,CHEM112,1,1,98
ko8925@nittany.edu,PHYS213,2,1,94
mf6881@nittany.edu,CMPSC311,2,1,72
mk4451@nittany.edu,IST128,2,1,68
sm5255@nittany.edu,ECON102,2,1,85
rb2832@nittany.edu,CMPSC132,1,1,98
jr3224@nittany.edu,EE330,1,1,87
kt2050@nittany.edu,EE352,1,1,72
wd2661@nittany.edu,CHEM112,2,1,66
rf1975@nittany.edu,CMPSC311,1,1,80
mn9410@nittany.edu,CMPEN351,2,1,85
sr4229@nittany.edu,CMPEN270,2,1,77
tm5315@nittany.edu,ECON201,2,1,99
ls2077@nittany.edu,DS220,1,1,65
rr4724@nittany.edu,IST110,2,1,70
qj6035@nittany.edu,CMPSC461,1,1,62
jp6334@nittany.edu,ECON101,1,1,78
ms6805@nittany.edu,STAT318,2,1,99
sm4829@nittany.edu,CMPEN270,2,1,67
mp8264@nittany.edu,CMPSC311,2,1,71
md9837@nittany.edu,CMPEN411,1,1,75
mc9587@nittany.edu,STAT319,2,1,61
wa5127@nittany.edu,CMPEN351,2,1,82
mp8748@nittany.edu,CMPSC360,1,1,86
vl5929@nittany.edu,CMPSC497,1,1,80
md8760@nittany.edu,CMPEN362,1,1,96
rh1754@nittany.edu,EE211,1,1,76
mc2699@nittany.edu,CHEM112,2,1,77
jh9891@nittany.edu,EE212,1,1,60
iv6531@nittany.edu,CMPEN362,1,1,71
ir2135@nittany.edu,PHYS211,1,1,69
mr1874@nittany.edu,CHEM110,2,1,67
rr7213@nittany.edu,CMPSC448,2,1,94
rh6801@nittany.edu,EE353,2,1,61
mj1770@nittany.edu,DS120,2,1,96
mm6107@nittany.edu,ECON201,1,1,100
ma4550@nittany.edu,CMPEN331,2,1,96
jm2995@nittany.edu,EE340,2,1,65
mz7054@nittany.edu,CMPEN362,1,1,98
km3504@nittany.edu,CHEM110,1,1,79
